日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,filter,5MA,10MA,20MA,rsv,k,d
111/10/20,47838262.0,1473837695.0,31.2,31.35,30.6,30.9,-0.70,18284.0,False,31.610000000000003,32.67,34.067499999999995,0.07692307692307622,0.08686604638612982,0.08927092386433702
111/10/21,15342904.0,476003008.0,31.05,31.35,30.6,31.0,+0.10,7066.0,False,31.329999999999995,32.355000000000004,33.71249999999999,0.11428571428571388,0.09600593568599117,0.0915159278048884
111/10/24,22527644.0,696614309.0,31.5,31.6,30.6,30.6,-0.40,11190.0,False,31.110000000000003,31.984999999999996,33.364999999999995,0.0,0.0640039571239941,0.08234527091125697
111/10/25,38025797.0,1141954834.0,30.65,30.65,29.9,29.9,-0.70,23596.0,False,30.8,31.595,33.01,0.0,0.0426693047493294,0.06911994885728111
111/10/26,19619752.0,594117212.0,30.0,30.5,29.8,30.3,+0.40,8450.0,False,30.540000000000003,31.25,32.7325,0.15384615384615402,0.07972825444827093,0.07265605072094437
111/10/27,19455154.0,601217173.0,30.65,31.15,30.65,30.85,+0.55,8488.0,False,30.53,31.07,32.485,0.4200000000000009,0.1931521696321809,0.11282142369135653
111/10/28,16619033.0,509932732.0,30.95,31.15,30.35,30.5,-0.35,9311.0,False,30.43,30.880000000000003,32.265,0.3111111111111113,0.23247181679182433,0.1527048880581791
111/10/31,18689204.0,569041973.0,30.75,31.0,30.25,30.25,-0.25,9366.0,False,30.360000000000003,30.734999999999996,32.07000000000001,0.2,0.2216478778612162,0.17568588465919147
111/11/01,12710527.0,387993151.0,30.25,30.75,30.1,30.65,+0.40,5496.0,False,30.51,30.655,31.9125,0.4722222222222209,0.3051726593148844,0.21884814287775578
111/11/02,12326417.0,378839704.0,30.65,30.85,30.55,30.75,+0.10,6175.0,False,30.6,30.570000000000004,31.767500000000002,0.5277777777777771,0.37937436546918196,0.2723568837415645
111/11/03,17812868.0,539586682.0,30.25,30.4,30.15,30.3,-0.45,9520.0,False,30.49,30.509999999999998,31.589999999999996,0.2777777777777777,0.34550883623871387,0.29674086790728094
111/11/04,16410917.0,497841279.0,30.2,30.55,30.15,30.45,+0.15,6803.0,False,30.48,30.455000000000002,31.405,0.4814814814814812,0.3908330513196363,0.3281049290447327
111/11/07,16651649.0,513047849.0,30.6,31.0,30.5,31.0,+0.55,8053.0,False,30.630000000000003,30.495000000000005,31.240000000000002,0.8888888888888897,0.5568516638427208,0.40435384064406205
111/11/08,22950242.0,724895333.0,31.15,31.85,31.1,31.65,+0.65,12141.0,False,30.830000000000002,30.669999999999998,31.1325,0.8857142857142841,0.6664725377999086,0.4917267396960109
111/11/09,21909512.0,698442421.0,31.65,32.1,31.55,31.9,+0.25,10489.0,False,31.060000000000002,30.829999999999995,31.04,0.8999999999999986,0.7443150251999385,0.5759228348639868
111/11/10,15522237.0,494187316.0,31.7,32.2,31.55,31.7,-0.20,8199.0,False,31.339999999999996,30.915,30.9925,0.7619047619047604,0.7501782707682125,0.6340079801653953
111/11/11,22047691.0,708385209.0,32.3,32.45,31.9,32.15,+0.45,9720.0,False,31.68,31.080000000000002,30.98,0.8723404255319132,0.7908989890227793,0.6863049831178566
111/11/14,62302906.0,2097068043.0,32.45,34.4,32.25,34.15,+2.00,26155.0,False,32.31,31.47,31.1025,0.9411764705882353,0.8409914828779312,0.7378671497045481
111/11/15,48301092.0,1616879916.0,33.95,33.95,33.0,33.85,-0.30,23138.0,False,32.75,31.79,31.222500000000004,0.8705882352941183,0.8508570670166602,0.7755304554752521
111/11/16,49033370.0,1625668484.0,33.5,33.6,32.9,32.9,-0.95,22914.0,False,32.95,32.004999999999995,31.2875,0.6470588235294118,0.7829243191875773,0.7779950767126937
111/11/17,73658057.0,2514657750.0,33.55,34.7,33.5,34.25,+1.35,28998.0,False,33.46,32.4,31.455000000000002,0.8928571428571422,0.8195685937440988,0.7918529157231621
111/11/18,68505333.0,2291474998.0,33.7,34.1,33.2,33.3,-0.95,22841.0,False,33.69,32.684999999999995,31.570000000000004,0.6111111111111097,0.7500827661997691,0.7779295325486977
111/11/21,25643130.0,843911446.0,33.3,33.35,32.8,32.85,-0.45,12816.0,False,33.43,32.87,31.682499999999997,0.4126984126984126,0.6376213150326503,0.7311601267100152
111/11/22,24386731.0,795321133.0,32.75,32.8,32.5,32.65,-0.20,11288.0,False,33.19,32.97,31.820000000000004,0.3492063492063483,0.5414829930905496,0.6679344155035266
111/11/23,20364472.0,666800882.0,32.85,33.1,32.55,32.7,+0.05,8805.0,False,33.15,33.05,31.939999999999998,0.2857142857142868,0.45622675729846196,0.5973651961018384
111/11/24,28488624.0,937328550.0,33.0,33.2,32.7,33.2,+0.50,9282.0,False,32.940000000000005,33.2,32.0575,0.38775510204081703,0.43340287221258034,0.5427110881387524
111/11/25,28320443.0,945463562.0,33.1,33.55,33.1,33.55,+0.35,10445.0,False,32.989999999999995,33.339999999999996,32.209999999999994,0.47727272727272535,0.4480261572326287,0.5111494445033777
111/11/28,40748644.0,1347704448.0,33.3,33.4,32.8,33.0,-0.55,15533.0,False,33.02,33.225,32.3475,0.227272727272727,0.37444168057932814,0.46558018986202787
111/11/29,22191940.0,738534201.0,33.05,33.55,32.85,33.55,+0.55,8721.0,False,33.2,33.195,32.49249999999999,0.47727272727272535,0.40871869614379386,0.44662635862261646
111/11/30,45523042.0,1534019694.0,33.35,33.9,33.2,33.9,+0.35,11185.0,False,33.440000000000005,33.295,32.65,0.8749999999999983,0.5641457974291952,0.48579950489147605
111/12/01,38360071.0,1305308569.0,34.4,34.4,33.8,34.05,+0.15,15079.0,False,33.61,33.275,32.8375,0.8157894736842096,0.6480270228475333,0.5398753442101618
111/12/02,23339192.0,786582050.0,33.9,33.9,33.6,33.65,-0.40,10434.0,False,33.63,33.31,32.997499999999995,0.6052631578947365,0.633772401196601,0.5711743632056415
111/12/05,31251800.0,1047969700.0,33.45,33.8,33.25,33.7,+0.05,12528.0,False,33.769999999999996,33.394999999999996,33.1325,0.6216216216216243,0.6297221413382754,0.5906902892498528
111/12/06,21494479.0,718594128.0,33.65,33.65,33.3,33.3,-0.40,10050.0,False,33.72,33.46,33.214999999999996,0.35294117647058576,0.5374618197157122,0.5729474660718059
111/12/07,22038936.0,733806535.0,33.2,33.5,33.05,33.35,0.05,8695.0,False,33.61,33.525,33.2875,0.34375000000000233,0.47289121314380883,0.5395953817624736
111/12/08,14180000.0,470975000.0,33.3,33.35,33.15,33.2,-0.15,5741.0,False,33.440000000000005,33.52499999999999,33.3625,0.25000000000000333,0.3985941420958736,0.49259496854027357
111/12/09,20536496.0,692015667.0,33.4,33.9,33.25,33.7,0.5,8160.0,False,33.45,33.540000000000006,33.44,0.5483870967741955,0.44852512698864755,0.4779050213563982
111/12/12,12505757.0,421677149.0,33.7,33.9,33.55,33.85,0.15,6124.0,False,33.480000000000004,33.625,33.425,0.5925925925925951,0.4965476155232967,0.484119219412031
111/12/13,20955961.0,708647144.0,33.9,34.2,33.6,33.7,-0.15,8602.0,False,33.56,33.64,33.417500000000004,0.4814814814814852,0.4915255708426928,0.4865880032222516
111/12/14,19364726.0,650226282.0,34.0,34.0,33.5,33.5,-0.2,8395.0,False,33.59,33.6,33.447500000000005,0.3913043478260875,0.4581184965038243,0.47709816764944246
111/12/15,13896000.0,465693850.0,33.55,33.7,33.4,33.55,0.05,5208.0,False,33.660000000000004,33.55,33.4125,0.43478260869565005,0.45033986723443287,0.46817873417777256
111/12/16,71559000.0,2420430950.0,33.2,34.6,33.0,34.6,1.05,15986.0,False,33.84,33.645,33.477500000000006,1.0,0.6335599114896219,0.5233057932817223
111/12/19,78952465.0,2674477765.0,34.15,34.2,33.6,33.85,-0.75,18791.0,False,33.84,33.660000000000004,33.5275,0.5312500000000004,0.5994566076597481,0.5486893980743975
111/12/20,67004744.0,2260348425.0,33.7,34.05,33.55,33.7,-0.15,16302.0,False,33.839999999999996,33.7,33.58,0.4375000000000014,0.5454710717731658,0.5476166226406536
111/12/21,67319000.0,2287664600.0,33.8,34.1,33.55,34.05,0.35,13536.0,False,33.95,33.77,33.6475,0.6562499999999977,0.5823973811821097,0.5592102088211389
111/12/22,71623587.0,2469758507.0,34.2,34.8,34.05,34.45,0.4,16685.0,False,34.129999999999995,33.895,33.709999999999994,0.8055555555555584,0.6567834393065926,0.5917346189829568
111/12/25,23483856.0,804299895.0,34.15,34.6,33.8,34.05,-0.4,10819.0,False,34.019999999999996,33.92999999999999,33.735,0.5833333333333327,0.6323000706488392,0.6052564362049175
111/12/26,12361474.0,424140679.0,34.35,34.45,34.1,34.4,0.35,5761.0,False,34.13,33.985,33.805,0.7777777777777782,0.6807926396918189,0.6304351707005513
111/12/27,11426803.0,394169733.0,34.55,34.7,34.3,34.3,-0.1,6494.0,False,34.24999999999999,34.045,33.842499999999994,0.7222222222222218,0.6946025005352865,0.651824280645463
111/12/28,13748000.0,470267800.0,34.15,34.35,33.95,34.3,0.0,4599.0,False,34.3,34.125,33.8625,0.7222222222222218,0.7038090744309315,0.6691525452406192
111/12/29,13483783.0,456027492.0,34.25,34.25,33.7,33.7,-0.6,6848.0,False,34.15,34.14,33.845,0.12000000000000455,0.5092060496206225,0.6158370467006202
111/12/30,8560973.0,289086842.0,33.9,34.0,33.65,33.65,-0.05,3901.0,False,34.07,34.045,33.845000000000006,0.08000000000000114,0.3661373664137487,0.5326038199383297
112/01/03,11654098.0,390507579.0,33.6,33.75,33.3,33.5,-0.15,5607.0,,33.89,34.010000000000005,33.835,0.13333333333333522,0.2885360220536109,0.4512478873100901
112/01/04,10493097.0,352240731.0,33.65,33.75,33.5,33.5, 0.00,4256.0,,33.730000000000004,33.989999999999995,33.845000000000006,0.13333333333333522,0.23680179248018565,0.37976585570012195
112/01/05,27376555.0,942670410.0,34.15,34.7,34.05,34.45,+0.95,12553.0,,33.760000000000005,34.03,33.9,0.8214285714285722,0.4316773854629812,0.39706969895440836
112/01/06,13688284.0,469388543.0,34.45,34.6,34.1,34.25,-0.20,6614.0,,33.870000000000005,34.01,33.9525,0.6785714285714278,0.5139753998324634,0.43603826591376005
112/01/09,15635866.0,539378196.0,34.6,34.65,34.35,34.6,+0.35,7003.0,,34.06,34.065,33.9975,0.9285714285714278,0.6521740760787849,0.5080835359687683
112/01/10,11462979.0,395644559.0,34.65,34.7,34.35,34.6, 0.00,5577.0,,34.28,34.085,34.035000000000004,0.9285714285714278,0.7443065269096658,0.5868245329490674
112/01/11,15386976.0,534026570.0,34.7,34.85,34.55,34.7,+0.10,7444.0,,34.52,34.125,34.084999999999994,0.9032258064516141,0.7972796200903152,0.6569762286628167
112/01/12,26778048.0,944788978.0,34.75,35.5,34.7,35.4,+0.70,14584.0,,34.71,34.235,34.18,0.9545454545454539,0.8497015649086948,0.7212180074114427
112/01/13,41631836.0,1502375700.0,35.55,36.3,35.55,36.15,+0.75,22477.0,,35.09,34.48,34.31,0.9500000000000005,0.8831343766057966,0.7751901304762273
112/01/16,34494589.0,1259264414.0,36.55,36.9,36.15,36.5,+0.35,19191.0,,35.47,34.765,34.405,0.882352941176471,0.8828738981293547,0.8110847196939364
112/01/17,21499697.0,775770365.0,36.45,36.45,35.9,36.0,-0.50,12469.0,,35.75,35.015,34.5125,0.6842105263157902,0.8166527741914997,0.8129407378597908
112/01/30,39966741.0,1472016568.0,37.2,37.25,36.5,36.95,+0.95,15895.0,,36.2,35.36,34.675,0.9047619047619057,0.846022484381635,0.8239679867004055
112/01/31,23934138.0,873618656.0,36.9,36.9,36.25,36.25,-0.70,12712.0,,36.370000000000005,35.540000000000006,34.785,0.6551724137931033,0.7824057941854577,0.8101139225287561
112/02/01,15215064.0,557059198.0,36.45,36.75,36.3,36.75,0.5,8229.0,False,36.489999999999995,35.790000000000006,34.9,0.8275862068965516,0.7974659317558224,0.8058979256044448
112/02/02,14814809.0,544700449.0,36.85,36.9,36.55,36.8,0.05,8361.0,,36.55,36.010000000000005,35.0375,0.8333333333333325,0.809421732281659,0.8070725278301829
112/02/03,16800332.0,612061416.0,36.75,36.75,36.3,36.45,-0.35,8792.0,,36.64,36.195,35.14,0.6862745098039224,0.7683726581224135,0.7941725712609264
112/02/06,18914974.0,684900126.0,36.4,36.45,36.0,36.15,-0.3,10168.0,,36.480000000000004,36.339999999999996,35.2325,0.3529411764705885,0.6298954975718052,0.739413546697886
112/02/07,12818745.0,468441190.0,36.2,36.65,36.2,36.65,0.5,6835.0,,36.559999999999995,36.464999999999996,35.35,0.555555555555555,0.6051155168997218,0.6946475367651646
112/02/08,12201334.0,447257491.0,36.55,36.8,36.5,36.75,0.1,6313.0,,36.56,36.525,35.502500000000005,0.62962962962963,0.6132868878096911,0.6675273204466734
112/02/09,11379279.0,417204418.0,36.7,36.8,36.55,36.6,-0.15,5317.0,,36.519999999999996,36.535000000000004,35.650000000000006,0.48000000000000115,0.5688579252064611,0.6346375220332693
112/02/11,15578283.0,573100181.0,36.55,37.0,36.45,36.85,0.25,7463.0,,36.6,36.620000000000005,35.817499999999995,0.8500000000000014,0.6625719501376411,0.6439489980680599
112/02/13,14617556.0,540767586.0,36.9,37.15,36.7,37.0,0.15,7689.0,,36.77,36.625,35.99249999999999,0.8695652173913054,0.7315697058888626,0.6731559006749941
112/02/14,23984629.0,897989071.0,37.2,37.8,37.15,37.25,0.25,11025.0,,36.89,36.725,36.1325,0.6944444444444455,0.7191946187407235,0.6885021400302372
112/02/15,19116424.0,719132693.0,37.35,37.85,37.3,37.55,0.3,11069.0,,37.05,36.80499999999999,36.2975,0.8378378378378356,0.7587423584397609,0.711915546166745
112/02/17,18234212.0,688163008.0,37.4,38.0,37.25,38.0,0.5,9608.0,,37.33,36.925,36.4675,1.0,0.8391615722931738,0.7543308882088879
112/02/20,16664374.0,634546656.0,37.95,38.4,37.8,38.25,0.25,10140.0,,37.61,37.105,36.65,0.9318181818181823,0.8700471088015099,0.7929029617397618
112/02/21,9443068.0,361950570.0,38.4,38.5,38.15,38.35,0.1,6552.0,,37.88,37.325,36.8325,0.9268292682926835,0.8889744952985676,0.8249268062593637
112/02/22,19617132.0,745735095.0,38.15,38.3,37.85,38.05,-0.3,10712.0,,38.04,37.465,36.964999999999996,0.7804878048780471,0.852812265158394,0.8342219592257071
112/02/24,68799746.0,2697012499.0,39.65,39.7,39.05,39.15,-0.35,21776.0,,38.36,37.705,37.114999999999995,0.8307692307692295,0.8454645870286724,0.8379695018266955
112/03/01,50523994.0,1927207900.0,38.85,38.85,37.6,37.8,-1.35,26280.0,,38.32,37.825,37.17999999999999,0.36666666666666475,0.6858652802413365,0.7872680946315758
112/03/02,18212319.0,687326038.0,37.8,38.15,37.45,37.9,0.1,10091.0,,38.25,37.92999999999999,37.275,0.29411764705882304,0.5552827358471654,0.7099396417034389
112/03/04,14693838.0,555369779.0,38.1,38.15,37.65,37.75,-0.15,8865.0,,38.13,38.004999999999995,37.315000000000005,0.20408163265306098,0.4382157014491305,0.6193649949520028
112/03/06,12088991.0,459311195.0,38.0,38.1,37.85,37.95,0.2,7352.0,,38.11,38.075,37.4,0.28571428571428653,0.3873818962041825,0.542037295369396
112/03/07,12798027.0,486043747.0,38.05,38.1,37.9,37.95,0.0,7279.0,,37.87,38.115,37.46,0.2222222222222222,0.3323286715435291,0.4721344207607737
112/03/08,21791272.0,820456422.0,37.85,37.9,37.5,37.75,-0.2,15164.0,,37.86,38.089999999999996,37.5075,0.13333333333333208,0.26599689214013006,0.40342191122055915
112/03/09,23896022.0,893532917.0,37.75,37.85,37.15,37.2,-0.55,17250.0,,37.72,37.985,37.545,0.019607843137256543,0.18386720913917223,0.3302370105267635
112/03/10,25192335.0,925036302.0,36.9,36.9,36.6,36.7,-0.5,18663.0,,37.510000000000005,37.82,37.5725,0.032258064516129475,0.13333082759815798,0.26460161621722833
112/03/13,22518921.0,823166227.0,36.45,37.0,36.15,36.75,0.05,12938.0,,37.27,37.69,37.5775,0.22222222222222252,0.16296129247284613,0.23072150830243424
112/03/14,17569854.0,644482495.0,36.4,37.0,36.3,36.75,0.0,9564.0,,37.03,37.45,37.5775,0.3000000000000007,0.20864086164856432,0.22336129275114425
112/03/15,15657070.0,581231855.0,36.9,37.3,36.9,37.1,0.35,7787.0,,36.9,37.38,37.6025,0.4750000000000014,0.29742724109904334,0.24804994220044393
112/03/16,20235848.0,739856223.0,36.9,37.0,36.3,36.35,-0.75,12792.0,,36.730000000000004,37.22500000000001,37.5775,0.10256410256410388,0.23247286158739683,0.2428575819960949
112/03/17,31846968.0,1161360960.0,36.6,36.75,36.35,36.4,0.05,10838.0,,36.67,37.09,37.5475,0.12820512820512803,0.19771695045997387,0.22781070481738785
112/03/20,11109324.0,409265756.0,36.5,37.0,36.5,36.9,0.5,5530.0,,36.7,36.985,37.53,0.42857142857142855,0.2746684431637921,0.2434299509328559
112/03/21,11610765.0,430907669.0,37.0,37.35,37.0,37.05,0.15,6067.0,,36.76,36.894999999999996,37.505,0.5294117647058806,0.35958288367782154,0.28214759518117777
112/03/22,16701571.0,622440371.0,37.25,37.4,37.15,37.2,0.15,7842.0,,36.78,36.839999999999996,37.464999999999996,0.8400000000000034,0.5197219224518821,0.36133903760474584
112/03/23,14477921.0,540617189.0,37.4,37.55,37.2,37.35,0.15,6766.0,,36.980000000000004,36.855000000000004,37.42,0.8571428571428601,0.6321955673488747,0.45162454751945547
112/03/24,13819470.0,518774687.0,37.4,37.7,37.3,37.6,0.25,7020.0,,37.22,36.94500000000001,37.3825,0.9285714285714278,0.7309875210897256,0.5447455387095455
112/03/27,25738990.0,946768182.0,37.0,37.1,36.6,36.65,-0.95,16047.0,,37.17,36.935,37.3125,0.25,0.5706583473931505,0.5533831416040804
112/03/28,27286673.0,989223660.0,36.6,36.65,36.1,36.2,-0.45,19140.0,,37.0,36.88,37.165000000000006,0.06250000000000083,0.4012722315954339,0.5026795049345316
112/03/29,12924440.0,468226155.0,36.25,36.4,36.05,36.35,0.15,8593.0,,36.83,36.805,37.092499999999994,0.18181818181818377,0.32812088166968384,0.4444932971795823
112/03/30,12765508.0,461861115.0,36.45,36.45,36.05,36.2,-0.15,8053.0,,36.6,36.79,37.0075,0.09090909090909403,0.2490502847494872,0.3793456263695506
112/03/31,11099743.0,404695707.0,36.2,36.6,36.1,36.4,0.2,5198.0,,36.36,36.79,36.94,0.21212121212121224,0.23674059387339555,0.3318106155374989
112/04/06,13621330.0,495780774.0,36.65,36.7,36.2,36.45,0.05,5740.0,,36.32000000000001,36.745000000000005,36.865,0.24242424242424504,0.23863514339034536,0.30075212482178104
112/04/07,11329490.0,412715913.0,36.45,36.55,36.35,36.4,-0.05,4543.0,,36.36,36.68,36.7875,0.21212121212121224,0.22979716630063432,0.2771004719813988
112/04/10,15386152.0,560616944.0,36.45,36.6,36.3,36.6,0.2,6628.0,,36.410000000000004,36.620000000000005,36.730000000000004,0.33333333333333476,0.2643092219782011,0.27283672198033293
112/04/11,32191913.0,1199260574.0,36.75,37.65,36.75,37.45,0.85,14187.0,,36.660000000000004,36.63,36.74249999999999,0.8750000000000028,0.467872814652135,0.3378487528709336
112/04/12,21776337.0,818178869.0,37.6,37.85,37.45,37.45,0.0,9294.0,,36.870000000000005,36.614999999999995,36.78,0.7777777777777791,0.5711744690273497,0.41562399158973895
112/04/13,11791361.0,442521588.0,37.65,37.7,37.45,37.55,0.1,7208.0,,37.09,36.705,36.82000000000001,0.8333333333333314,0.6585607571293436,0.4966029134362738
112/04/14,11678009.0,437365379.0,37.6,37.65,37.3,37.55,0.0,6390.0,,37.32000000000001,36.84,36.86,0.8333333333333314,0.7168182825306728,0.5700080364677401
112/04/17,28131977.0,1070452844.0,37.65,38.3,37.65,37.95,0.4,12278.0,,37.589999999999996,37.0,36.902499999999996,0.8409090909090932,0.7581818853234796,0.6327326527529866
112/04/18,13555388.0,509593992.0,37.95,38.0,37.3,37.45,-0.5,9319.0,,37.589999999999996,37.125,36.957499999999996,0.5952380952380969,0.703867288628352,0.656444198044775
112/04/19,13369205.0,498250387.0,37.45,37.65,37.1,37.1,-0.35,7941.0,,37.52,37.19500000000001,36.9925,0.40000000000000213,0.602578192418902,0.6384888628361507
112/04/20,17578243.0,654495603.0,37.2,37.5,37.1,37.2,0.1,6514.0,,37.45,37.269999999999996,37.00750000000001,0.45000000000000284,0.5517187949459356,0.6095655068727456
112/04/21,69668614.0,2669252948.0,37.5,38.95,37.5,38.3,1.1,30474.0,,37.6,37.46,37.07,0.7045454545454524,0.6026610148124412,0.6072640095193107
112/04/24,82247780.0,3229506752.0,39.2,39.8,38.85,39.55,1.25,39243.0,,37.92,37.755,37.1875,0.9074074074074072,0.7042431456774298,0.6395903882386837
112/04/25,52427881.0,2035107829.0,39.55,39.6,38.3,38.5,-1.05,33453.0,,38.129999999999995,37.86,37.245,0.5185185185185188,0.6423349366244595,0.640505237700609
112/04/27,29945749.0,1166480555.0,39.2,39.4,38.55,38.65,-0.45,13790.0,,38.44,37.980000000000004,37.2975,0.574074074074074,0.619581315774331,0.6335305970585163
112/04/29,24724757.0,958505397.0,38.95,39.15,38.55,38.7,0.05,10956.0,,38.739999999999995,38.095,37.4,0.592592592592594,0.6105850747137519,0.6258820896102615
112/05/02,69164237.0,2748222567.0,39.0,40.25,38.9,39.9,1.2,31971.0,,39.059999999999995,38.33,37.584999999999994,0.8888888888888884,0.7033530127721307,0.6517057306642179
